vague_cine_inv	pid	age	q2ad	Entrées Extrapolées	mois_cine
2328	331181604	39	2957	433.54062482075335	2307
2328	406217128	23	2929	484.1642199640933	2307
2328	265976366	48	2897	77.91767870848676	2307
2328	265976366	48	2937	562.3077206375274	2307
2328	1488283181	66	2983	243.34104433488145	2307
2328	1488283181	66	99	8143.630181025844	2307
2328	345676359	41	2964	562.5788122827903	2307
2328	406336246	19	2983	647.3704230955791	2307
2328	406336246	19	99	13878.743768115984	2307
2328	281473839	43	2982	755.0523519808002	2307
2328	1110454753	44	2973	923.5317767304706	2307
2328	1110454753	44	2975	371.2745086704783	2307
2328	338961893	37	2944	580.8753415280041	2307
2328	99204896	65	2973	1020.0381577358642	2307
2328	366511534	32	2940	631.01978689534	2307
2328	361880074	29	2974	972.046694667133	2307
2328	361880074	29	2964	1847.61495462034	2307
2328	1751699083	21	2954	1317.139177597068	2307
2328	1488245994	62	2940	285.44340951155783	2307
2328	1488245994	62	2961	892.2113190949997	2307
2328	328271968	22	2954	3590.409588037029	2307
2328	372999907	39	2954	3277.9375127251465	2307
2328	406580605	18	2915	2667.8071995579376	2307
2328	1833312565	24	2944	1191.4036677589	2307
2328	1488252637	76	2969	2614.9840274108697	2307
2328	1488288771	61	2946	403.3815341550965	2307
2328	1488288803	65	2986	572.859183876732	2307
2328	335631934	58	2966	645.105407243569	2307
2328	363926814	52	2981	393.7736890012599	2307
2328	363926814	52	2978	393.7736890012599	2307
2328	304467518	50	2964	564.7741440730815	2307
2328	406685705	23	2949	2413.7885903714996	2307
2328	397341187	38	2977	278.37135009082726	2307
2328	1488158892	41	2973	1693.1283377707814	2307
2328	384290786	24	2964	964.9432753636124	2307
2328	1121790971	53	2982	1367.0788630424497	2307
2328	406791316	21	2921	582.0099795067625	2307
2328	406772267	18	2921	3512.1602461505913	2307
2328	406772267	18	2937	1569.2930287882177	2307
2328	406827005	73	2964	1563.0141109066785	2307
2328	406847859	40	2930	1572.175672477541	2307
2328	139348582	51	2964	687.198705215746	2307
2328	151819221	41	2982	540.7398156547999	2307
2328	404707156	44	2940	335.41369129746363	2307
2328	407073609	34	2975	2066.4566574160335	2307
2328	407073609	34	2966	1578.9329470231555	2307
2328	406032573	20	2974	1327.716477743998	2307
2328	373391100	44	2964	621.772310967041	2307
2328	354597332	42	2954	1022.3375750080196	2307
2328	5081303	50	2974	354.53531780555124	2307
2328	390965184	47	99	12239.929057888772	2307
2328	397327942	23	2973	1601.07313279558	2307
2328	397327942	23	99	12239.929057888772	2307
2328	388522055	57	2939	493.8582462557593	2307
2328	361550905	40	2965	391.8688039374924	2307
2328	5318954	38	2982	1998.078141092037	2307
2328	364759297	28	2964	1825.989114650388	2307
2328	407276794	67	2973	843.9712295316763	2307
2328	263355760	33	2964	1270.6715585227676	2307
2328	400108934	34	2967	749.4908411242367	2307
2328	400108934	34	2959	616.5594432834117	2307
2328	369769810	42	2970	459.6076260168799	2307
2328	407288426	29	2975	1348.164680534172	2307
2328	407288426	29	2929	796.9926478687757	2307
2328	327888966	48	2966	1296.04494548461	2307
2328	399818490	48	2966	429.7764705003663	2307
2328	407349274	23	2921	744.7587745844075	2307
2328	304425836	48	2937	408.1259623766732	2307
2328	315287703	76	2964	1384.6591261998806	2307
2328	315287703	76	2961	1799.210572583519	2307
2328	334631283	69	2964	1041.0611172096533	2307
2328	148853756	53	2957	351.9593900525982	2307
2328	148853756	53	2975	873.5519448638048	2307
2328	1488042960	61	2964	1706.5679738803444	2307
2328	385146315	24	2924	1245.0285492610697	2307
2328	126161716	43	2964	340.1904492643265	2307
2328	246730999	52	2982	1920.5619862021	2307
2328	407588227	23	2974	352.182850934872	2307
2328	407599670	43	2974	93.1943162782565	2307
2328	1488107893	44	99	9395.103278195715	2307
2328	1488107893	44	2981	559.5198396978052	2307
2328	127984764	46	2966	216.37512855373365	2307
2328	1488256924	48	2929	420.5399312703509	2307
2328	356451793	31	2924	823.465698918263	2307
2328	1488288920	55	2977	170.57446966453307	2307
2328	1389438371	62	2982	978.2566510090984	2307
2328	398512346	24	2974	365.0559728768718	2307
2328	305110250	50	2981	524.4494457264642	2307
2328	273420121	29	2982	1819.4460091800877	2307
2328	406817610	23	2980	559.7008623795365	2307
2328	89282284	51	2979	510.42161678449065	2307
2328	321305559	21	2973	2123.8612777062563	2307
2328	1541243700	75	2946	710.4157971674166	2307
2328	405860695	18	99	13878.743768115984	2307
2328	408059333	22	2921	460.05910187377975	2307
2328	1488291190	64	2983	493.45808232918944	2307
2328	1488276601	62	2967	704.3331969371285	2307
2328	1477831584	35	2982	929.6496217785686	2307
2328	408599711	51	2982	868.4973541827716	2307
2328	390340874	22	2971	488.1478884044084	2307
2328	408826532	36	2929	267.40997850343734	2307
2328	261467041	13	2964	616.2672191926791	2307
2328	1553114642	5	2973	2337.440885369781	2307
2328	374208794	3	2973	857.414582776118	2307
2328	148327228	8	2964	574.0316254276435	2307
2328	253071875	6	2973	1839.906021842362	2307
2328	296381493	10	2956	456.58587761998854	2307
2328	1488238763	8	2954	1678.2956046055626	2307
2328	145118609	13	2964	395.3553393370109	2307
2328	404964293	13	2929	600.7010822726041	2307
2328	199881762	6	2965	836.7898902171156	2307
2328	1571822826	13	2973	1015.3355174024294	2307
2328	332562849	11	2973	1651.50298878439	2307
2328	353322342	8	2964	1211.6148411940922	2307
2328	403490589	13	2929	345.84120669315047	2307
2328	1488277345	4	99	12425.382026278248	2307
2328	1488245219	7	2973	2930.786606139315	2307
2328	361389635	14	2930	443.435418240361	2307
2328	1488251274	7	2973	2337.440885369781	2307
2328	297215690	9	2954	974.3960000573848	2307
2328	167873961	6	2954	3631.3503619815715	2307
2328	1488265682	8	2973	3032.3374012629665	2307
2328	1488259455	10	2929	976.8868395813341	2307
2328	1684477293	9	2974	654.8784506680475	2307
2328	250297137	12	2964	593.1792600569195	2307
2328	405010814	7	2954	920.1515941968288	2307
2328	1488288093	10	2973	1839.906021842362	2307
2328	348749036	9	2973	426.7167080599552	2307
2328	1488254859	13	99	13878.743768115984	2307
2328	1488131913	13	2966	949.2279442753099	2307
2328	142530010	12	2964	1443.5182975678908	2307
2328	399857563	12	2937	689.5205251684804	2307
2328	340949732	6	99	12578.035185451801	2307
2328	307681383	13	2973	1240.0532381656644	2307
2328	307681383	13	99	13493.362322720279	2307
2328	405502418	13	2957	285.34166311722873	2307
2328	1488262343	10	2954	2265.2713460800687	2307
2328	393561112	7	2973	1141.9048009396	2307
2328	1488256013	10	2954	1450.9110582856163	2307
2328	1530235390	3	2954	3259.280410651425	2307
2328	405506339	14	2897	84.25149143280441	2307
2328	405527375	8	2929	1019.8110672744966	2307
2328	405526897	12	2921	311.8756164785782	2307
2328	405526897	12	99	12239.929057888772	2307
2328	1488247499	7	2965	937.2469970168258	2307
2328	255078782	5	2954	931.049277520643	2307
2328	255078782	5	2973	1779.9645691845703	2307
2328	392042893	9	2973	3199.135602818859	2307
2328	405536552	14	2980	62.82118210161711	2307
2328	403170461	13	2937	391.8422714426406	2307
2328	1639490718	7	2973	1900.7423387573601	2307
2328	24192230	4	2954	3109.0498720870796	2307
2328	59208605	11	2982	870.0386396936724	2307
2328	1488257926	10	2964	682.8434899355103	2307
2328	353083177	5	2957	460.38100316117703	2307
2328	311008977	13	2976	333.0927519051052	2307
2328	381279423	8	2954	1391.9206030228459	2307
2328	1192587137	13	2964	330.5507023692737	2307
2328	312728113	12	2973	2963.6522138576715	2307
2328	321300094	13	2897	180.7933169675203	2307
2328	339977397	7	2965	404.2495973677137	2307
2328	284058322	3	2954	3259.280410651425	2307
2328	405172918	5	2973	1353.544798090043	2307
2328	375903103	11	2954	725.6575002218549	2307
2328	354197413	10	2954	3109.0498720870796	2307
2328	383496460	7	2954	3259.280410651425	2307
2328	361753177	7	2973	1365.7758305462376	2307
2328	1367337214	11	2974	409.40285408719086	2307
2328	294008154	6	2965	377.47139102548886	2307
2328	392236458	10	2937	1681.5481543283947	2307
2328	1678152267	13	2965	419.2862430784817	2307
2328	1678152267	13	2921	419.2862430784817	2307
2328	279443407	6	2921	969.7222982123938	2307
2328	362875177	7	2973	4726.710257825373	2307
2328	362875177	7	2929	1610.0009811902544	2307
2328	1488252256	12	2974	178.66282623402515	2307
2328	346832156	7	2973	1107.4447064768742	2307
2328	346832156	7	2966	497.10093059399014	2307
2328	403093969	8	2929	606.2873640555	2307
2328	403110181	5	99	13878.743768115984	2307
2328	310543406	8	2973	655.83067801686	2307
2328	310598433	12	2974	287.8723424202001	2307
2328	1488288863	12	2964	1054.7032406321025	2307
2328	339045892	10	2959	1103.3994213195024	2307
2328	277478120	5	2954	678.0119118166452	2307
2328	365805157	13	2954	1023.6739252113557	2307
2328	365805157	13	2929	408.6233753956172	2307
2328	1138126266	14	2964	1187.9584241810496	2307
2328	372289487	14	2970	528.1401974337035	2307
2328	333147705	4	2921	1290.260416887668	2307
2328	371851746	11	2976	86.4846557690395	2307
2328	278826849	14	2897	44.785320458850286	2307
2328	1599394144	9	2954	1105.5855122988357	2307
2328	336903238	13	99	13878.743768115984	2307
2328	308527114	14	2929	1144.7903426769797	2307
2328	405967252	8	2965	607.5683732073248	2307
2328	1488254010	7	2954	1399.3238301348767	2307
2328	41228181	10	2897	259.607774552168	2307
2328	333035879	4	2973	921.9118387153902	2307
2328	333035879	4	2929	314.01945199525716	2307
2328	1314534536	14	2973	686.792663788903	2307
2328	373949448	14	2944	358.0056423662589	2307
2328	402201847	13	2973	1199.6541136526535	2307
2328	1488242200	12	2944	826.7255526362237	2307
2328	406033117	6	2973	1365.7758305462376	2307
2328	406033117	6	99	12239.929057888772	2307
2328	1393475352	14	2929	249.3267149179366	2307
2328	384923447	10	2964	764.4953586451303	2307
2328	384699195	10	2971	429.3174517503938	2307
2328	191217150	12	2974	139.26349677426757	2307
2328	342907922	10	2921	392.4551794122984	2307
2328	342907922	10	2954	903.8849107836784	2307
2328	378977076	6	2973	1343.753537166738	2307
2328	406109337	10	99	12239.929057888772	2307
2328	138225268	12	2974	409.40285408719086	2307
2328	386878569	10	2929	606.2873640555	2307
2328	396036669	12	2976	134.15138677672496	2307
2328	140087990	4	2973	1401.6769857155505	2307
2328	98595997	7	2973	549.8089250696547	2307
2328	128448316	14	99	13878.743768115984	2307
2328	146650009	12	2973	886.0148557045941	2307
2328	90410827	8	99	13878.743768115984	2307
2328	392378806	8	2897	222.26814760550639	2307
2328	1488248181	9	2964	2141.793534819165	2307
2328	266776320	11	2964	1187.9584241810496	2307
2328	1318125070	8	2973	2730.116001484457	2307
2328	331181604	6	2954	1879.5756054918816	2307
2328	405962955	9	99	13878.743768115984	2307
2328	381854364	11	2937	528.1401974337035	2307
2328	1488249884	13	2954	812.6864728813791	2307
2328	1488258280	14	2929	408.6233753956172	2307
2328	265976366	12	2965	286.76179859045175	2307
2328	1477300971	7	2937	747.498792961611	2307
2328	87993331	12	2974	409.40285408719086	2307
2328	297271141	10	2978	2169.90926098402	2307
2328	297271141	10	2897	288.3461230237616	2307
2328	406238697	5	2929	249.71670431356432	2307
2328	332666522	11	2921	1133.3237726014004	2307
2328	1715480198	8	2954	920.1515941968288	2307
2328	361538013	10	2944	774.680431244136	2307
2328	406316584	13	99	13878.743768115984	2307
2328	406316584	13	2929	510.853893102769	2307
2328	406320103	14	2973	1484.5639016367431	2307
2328	406323928	6	2954	2587.5164306024444	2307
2328	325875870	12	2973	830.4014256796228	2307
2328	99204896	11	2973	1199.6541136526535	2307
2328	406309441	13	2964	1272.8895851957961	2307
2328	77142190	6	2965	416.44935070719583	2307
2328	384388849	6	2954	2253.2867590357737	2307
2328	1488242828	13	2940	253.55326516556423	2307
2328	1833312565	5	2944	1025.5743420714336	2307
2328	325939552	8	2929	447.77874327756945	2307
2328	225850536	9	2973	874.3142171354334	2307
2328	1488254003	13	2964	848.383832309549	2307
2328	381189775	12	2973	292.4945100316835	2307
2328	316782116	13	99	10933.328959104496	2307
2328	1148424796	13	2964	988.708540126276	2307
2328	352520822	11	2915	795.7529401374467	2307
2328	340340955	12	2937	602.2313579523291	2307
2328	401775346	10	2954	3109.0498720870796	2307
2328	1488251824	10	2954	2329.628625214813	2307
2328	389339194	10	2974	235.36636726498543	2307
2328	131081055	11	99	13053.768273209067	2307
2328	246736569	12	2974	284.7842332363052	2307
2328	401229123	14	99	13053.768273209067	2307
2328	104849388	9	2971	588.3902943164165	2307
2328	348972806	9	2965	663.2206874400166	2307
2328	374061767	9	2944	774.680431244136	2307
2328	355482753	10	2966	629.9668828380776	2307
2328	406822325	12	2965	837.0260122650292	2307
2328	91922264	7	2954	1907.658183554404	2307
2328	346014920	9	2973	1839.906021842362	2307
2328	381450079	12	2937	296.0659661069572	2307
2328	383582169	8	2944	1180.6836846968108	2307
2328	151819221	6	2973	1139.8638027855482	2307
2328	361715259	14	2982	1027.671814359576	2307
2328	361715259	14	2937	294.49960702692755	2307
2328	400818733	12	2954	1409.2399865822463	2307
2328	404707156	7	2921	404.2495973677137	2307
2328	407073609	9	2973	2175.31233184541	2307
2328	406176346	3	2954	837.1152620485245	2307
2328	399647464	10	99	12239.929057888772	2307
2328	255244270	4	2973	1113.5415549157829	2307
2328	365238744	8	2971	836.7898902171156	2307
2328	339352185	9	2973	690.7830130847298	2307
2328	392377830	11	2982	750.4560365869019	2307
2328	354597332	14	2954	812.6864728813791	2307
2328	377999358	9	2970	429.3174517503938	2307
2328	390965184	7	99	12239.929057888772	2307
2328	342712199	12	2966	689.5205251684804	2307
2328	407149091	13	2929	154.01634522841886	2307
2328	389081012	14	2982	1071.2251808792867	2307
2328	305626354	12	2974	101.69699155909878	2307
2328	407184716	10	2929	348.68744535212545	2307
2328	361550905	9	2965	210.42036777252017	2307
2328	361550905	9	2966	210.42036777252017	2307
2328	366039387	14	2954	894.8701251801212	2307
2328	113195724	6	2929	1301.017960857239	2307
2328	300976866	13	2982	537.4481091495913	2307
2328	364759297	8	2921	747.498792961611	2307
2328	364759297	8	2970	399.5179637128079	2307
2328	339057418	9	2982	1410.650157991626	2307
2328	338953087	10	2929	1018.5268182855312	2307
2328	134159470	12	99	12239.929057888772	2307
2328	263355760	14	2964	616.2672191926791	2307
2328	407283232	13	2973	555.4516872241721	2307
2328	334179829	10	2921	310.07315907930627	2307
2328	369769810	8	2954	568.4043350145752	2307
2328	369769810	8	2970	246.7938369315905	2307
2328	407288426	8	2929	578.3416626273063	2307
2328	407299745	7	2974	203.01639842769262	2307
2328	246725263	12	2964	601.1680755196728	2307
2328	407209875	3	2954	3557.935628333729	2307
2328	337976212	12	2964	816.5998096619319	2307
2328	304425836	12	2937	396.5611727503964	2307
2328	27075524	6	2970	560.1050665127821	2307
2328	318041803	14	2954	676.9530421008806	2307
2328	297517614	6	2973	1089.2707984543465	2307
2328	297517614	6	2954	568.4043350145752	2307
2328	396578004	9	2964	607.2241513233234	2307
2328	353026032	10	99	12239.929057888772	2307
2328	382075997	11	2970	182.88853667896126	2307
2328	281818797	10	2973	684.9632990804458	2307
2328	1488286644	14	2937	293.9242866230163	2307
2328	407547174	10	2954	920.1515941968288	2307
2328	372649560	11	2973	539.245785237325	2307
2328	360681979	9	2974	285.2296842223357	2307
2328	385146315	12	2971	212.54076774077222	2307
2328	376145571	9	2954	1885.3295536135588	2307
2328	246730999	12	2982	1298.1685685330644	2307
2328	47721865	5	2954	2348.7824442526185	2307
2328	275468096	12	2964	370.8913085609614	2307
2328	327967962	10	2954	931.049277520643	2307
2328	385076742	9	99	12239.929057888772	2307
2328	303741157	11	2964	1054.7032406321025	2307
2328	403779209	7	2973	1113.5415549157829	2307
2328	407616364	6	2937	622.1081964649467	2307
2328	127984764	11	2966	132.84754347279784	2307
2328	1488244137	8	2965	191.5411861522474	2307
2328	1488256924	14	2982	870.0386396936724	2307
2328	321100509	12	99	6811.086040648111	2307
2328	162928222	13	2964	676.6262176758395	2307
2328	279439757	8	2954	1399.3238301348767	2307
2328	407377386	14	99	6891.752160481346	2307
2328	339244658	7	2954	714.1463902974042	2307
2328	402988494	10	2973	1353.544798090043	2307
2328	298973441	12	2921	181.5655591276971	2307
2328	273420121	6	2964	791.6522649470032	2307
2328	404502497	12	2982	537.4481091495913	2307
2328	261769226	10	2954	575.1361501654019	2307
2328	322163624	5	2973	1069.416161426741	2307
2328	368776605	12	2973	865.5943512281867	2307
2328	325803107	11	2954	354.72343790821947	2307
2328	1639583518	10	2966	828.2805982844434	2307
2328	352891527	11	2897	35.25256245757074	2307
2328	408010382	11	2966	242.05233913045006	2307
2328	408017702	4	2973	3819.584592211044	2307
2328	408059333	6	2929	533.3365717093855	2307
2328	408059333	6	2965	533.3365717093855	2307
2328	399922823	8	2973	657.1143853787424	2307
2328	397970375	6	99	8570.872017045755	2307
2328	385801125	11	2973	555.4516872241721	2307
2328	297236327	14	99	11833.503601193142	2307
2328	400024878	9	2970	294.38403420737967	2307
2328	268199200	13	2937	510.853893102769	2307
2328	1488289626	11	2964	1000.4181677982807	2307
2328	354168136	8	2973	2820.9870268483214	2307
2328	361787506	14	2929	606.6195170892644	2307
2328	377710774	14	2976	183.7339933526939	2307
2328	407386411	5	2965	399.5179637128079	2307
2328	407386411	5	2954	920.1515941968288	2307
2328	1566915243	14	2956	117.90205939235123	2307
2328	1488026505	7	2973	690.7830130847298	2307
2328	398665192	10	2973	1403.4443444335002	2307
2328	343991411	8	2974	297.52471190537545	2307
2328	405832914	13	2954	858.4869190669904	2307
2328	323115974	11	2964	371.35896123292264	2307
2328	378642951	9	2954	1164.6227621226162	2307
2328	312026909	12	2964	488.26284518730034	2307
2328	408632588	6	2937	1019.8110672744966	2307
2328	234893972	9	2973	660.6093886303488	2307
2328	408599711	13	2974	62.0858769302366	2307
2328	408599711	13	2964	257.1136337409261	2307
2328	1488286774	5	2973	1490.8291432127135	2307
2328	397386184	9	2964	1926.114154365024	2307
2328	1679711264	9	2971	310.07315907930627	2307
2328	408692989	9	2965	215.39435105397305	2307
2328	377310246	9	2929	1019.8110672744966	2307
2328	287110707	12	2929	249.3267149179366	2307
2328	287110707	12	2944	477.7952242649212	2307
2328	408632955	10	2954	1151.203296586745	2307
2328	408826532	7	2964	412.07155634238615	2307
2328	1714927965	9	2954	1885.3295536135588	2307
2328	1714927965	9	2973	3643.527862478709	2307
2328	400372798	12	2964	1000.4181677982807	2307
2328	344078516	14	2937	154.01634522841886	2307
2328	23155929	16	2975	483.6513378611722	2307
2328	391448276	15	2968	676.6552033292071	2307
2328	1114817295	16	2915	1617.7768904874831	2307
2328	1487975521	17	2964	387.02872313312815	2307
2328	378285837	16	2929	495.0187443942701	2307
2328	1488243557	16	2897	68.33964738653539	2307
2328	293708069	17	2972	703.869591642333	2307
2328	1488251274	17	2973	1542.2007675868194	2307
2328	1488278770	16	2964	504.40006260631134	2307
2328	1488220365	17	2939	226.50395962127192	2307
2328	1488263185	16	2968	519.2009651876165	2307
2328	396152131	17	2897	54.97115180353923	2307
2328	396152131	17	99	9805.269911271225	2307
2328	289022915	15	2956	272.628495695004	2307
2328	404141358	15	2966	678.9442128412884	2307
2328	1536800569	16	2973	1801.2806310711417	2307
2328	405025888	15	2971	517.0169867714983	2307
2328	405025888	15	2960	172.48308841919328	2307
2328	1488254859	16	2982	1023.877324838837	2307
2328	1488256152	15	2973	565.7064681181259	2307
2328	332263401	15	2976	303.750970089337	2307
2328	1488240427	17	2973	753.4079135616381	2307
2328	399857563	15	2975	883.4162849649562	2307
2328	1488247622	15	2929	495.0187443942701	2307
2328	405496632	17	2944	304.9875762117033	2307
2328	405496632	17	2930	546.2946141957432	2307
2328	405513895	16	2937	117.27004720882948	2307
2328	332150443	15	2975	508.0756630223569	2307
2328	365600478	15	2973	526.4281388656765	2307
2328	371829365	17	2964	830.5159401569638	2307
2328	1488261543	15	2915	414.0873174494456	2307
2328	237106271	17	2977	110.65347600542275	2307
2328	237106271	17	2980	174.89999154853288	2307
2328	152883475	15	2897	88.65630359098006	2307
2328	405536552	15	2980	76.15089633400649	2307
2328	390809508	17	2915	809.3138075607975	2307
2328	1488128614	17	2964	1413.1162221405414	2307
2328	299673527	16	2921	331.68310739587656	2307
2328	374401165	15	2957	326.07745394540086	2307
2328	398089657	15	2964	323.588942755331	2307
2328	216425761	16	2982	769.5225650327984	2307
2328	332691682	17	2954	740.120078286689	2307
2328	125977994	15	2973	1120.2568251333325	2307
2328	368342435	15	2964	658.52627342757	2307
2328	1488124409	17	2974	301.24701563241604	2307
2328	350319847	15	2964	812.7198623242343	2307
2328	12789453	17	2964	538.625639670396	2307
2328	1072543648	15	2964	662.3757288939768	2307
2328	235553297	17	2982	499.7122921595846	2307
2328	1488279740	17	2929	317.5705239109728	2307
2328	1488257731	15	2929	136.2227464735111	2307
2328	376176715	16	2952	329.9276637728866	2307
2328	358384205	15	2964	561.9809034973047	2307
2328	1891479411	15	2944	440.5051099120189	2307
2328	1488265389	16	2966	249.0487235956223	2307
2328	245504617	17	2957	64.41725408605065	2307
2328	245504617	17	99	9805.269911271225	2307
2328	278826849	16	2897	43.84209258780625	2307
2328	401869159	15	2982	1573.6205015454816	2307
2328	373949448	16	2944	546.2946141957432	2307
2328	406004409	15	2929	99.47648751581322	2307
2328	405109583	15	2968	809.3138075607975	2307
2328	406035621	15	2954	229.1097194282218	2307
2328	388300910	16	2979	611.7971908286104	2307
2328	1635749636	16	2937	437.5808858531333	2307
2328	1320269502	17	2964	580.6862555438639	2307
2328	380484713	17	2964	799.4013238172217	2307
2328	125595033	16	2954	529.4208395958382	2307
2328	293137696	17	2964	521.3860594046373	2307
2328	146650009	16	2973	867.3544130082541	2307
2328	347102228	17	2964	431.85355212618003	2307
2328	401283877	16	2964	280.43690752724683	2307
2328	120722919	17	2964	740.3467928542341	2307
2328	351806378	16	2929	143.20240334627974	2307
2328	351806378	16	2897	53.79324437425385	2307
2328	1488263859	16	2915	699.4420028746554	2307
2328	404178862	16	2964	1082.3803691350834	2307
2328	1560648926	17	2964	504.40006260631134	2307
2328	244891774	15	2982	636.4421302046834	2307
2328	345910269	17	2964	538.625639670396	2307
2328	406556476	16	2929	192.6896126598804	2307
2328	390576522	15	2964	561.9809034973047	2307
2328	314286935	17	2973	753.4079135616381	2307
2328	1066914018	17	2968	221.00734991929278	2307
2328	1488252637	17	2982	667.2857352060136	2307
2328	1488144667	15	2954	2395.8985875010185	2307
2328	406632329	15	2929	99.47648751581322	2307
2328	396042716	16	2944	519.2009651876165	2307
2328	353459767	15	2937	388.20916037491634	2307
2328	401229123	17	2956	272.628495695004	2307
2328	381457259	17	2974	67.71780661377413	2307
2328	1121790971	16	2952	385.3534007369083	2307
2328	327463044	16	2967	1007.4583630109021	2307
2328	355482753	16	2966	290.9402797676639	2307
2328	278511317	17	2937	678.9442128412884	2307
2328	400818733	15	2954	1379.5598499054188	2307
2328	1445919531	17	2973	621.8061312638949	2307
2328	406734692	16	2974	67.1472971194402	2307
2328	390965184	16	2964	434.150457508992	2307
2328	390965184	16	2897	82.47706280122934	2307
2328	1488278609	16	2964	323.588942755331	2307
2328	1417755225	17	2966	278.56610886831265	2307
2328	407243106	15	2921	99.47648751581322	2307
2328	284331248	16	2964	357.1692464144073	2307
2328	1488235003	16	2964	223.20571258532345	2307
2328	407253718	16	2964	194.80733478438518	2307
2328	134159470	17	99	12239.929057888772	2307
2328	407260264	16	2929	161.035803096803	2307
2328	219141097	17	2982	1713.1739308798706	2307
2328	407508302	17	2958	308.5996527914907	2307
2328	406422210	15	2975	379.48132931371185	2307
2328	355157831	17	2968	221.00734991929278	2307
2328	1890764211	17	2964	731.816083516911	2307
2328	368206230	15	2973	493.8930056003117	2307
2328	390841503	15	2974	176.71347347756912	2307
2328	114176950	17	2982	1319.2286140662188	2307
2328	294470364	15	2982	802.1354068483997	2307
2328	407663478	17	2956	64.41725408605065	2307
2328	339942477	17	2982	1319.2286140662188	2307
2328	334654570	15	2964	374.47857688171166	2307
2328	1488246584	15	2964	457.3336927593992	2307
2328	351900677	16	2973	514.2716233916525	2307
2328	398818123	17	2964	457.3336927593992	2307
2328	407826372	17	99	10285.864493770821	2307
2328	407862744	16	2958	190.63095856915388	2307
2328	1488257703	16	2964	450.1557725196753	2307
2328	407876805	16	2921	99.47648751581322	2307
2328	92515648	15	2956	64.29141160695946	2307
2328	92515648	15	2921	135.9566282049192	2307
2328	92515648	15	2982	474.4277800302266	2307
2328	407903350	16	99	12239.929057888772	2307
2328	274681545	17	2964	452.5495536136151	2307
2328	345959538	17	2982	973.973746126524	2307
2328	366143909	15	2973	625.1133400223566	2307
2328	408059333	15	2982	651.4865508031374	2307
2328	355863709	16	2964	569.755747296092	2307
2328	1488256275	17	2937	229.86770562200348	2307
2328	402375005	16	2953	703.869591642333	2307
2328	355201329	16	2965	290.5738984131841	2307
2328	224201919	15	2973	403.78824644280826	2307
2328	268199200	17	2937	382.5283448319673	2307
2328	1488289626	15	2964	462.7500587021797	2307
2328	408392945	17	99	9848.389678681157	2307
2328	308791084	16	99	5041.386928980287	2307
2328	256278404	17	2954	507.89589761196606	2307
2328	312026909	16	2964	225.84921740253176	2307
2328	254434646	17	2957	54.536379547157026	2307
2328	408599711	17	2964	192.52716691906105	2307
2328	408599711	17	2944	188.39967407287602	2307
2328	408705146	16	2937	99.47648751581322	2307
2328	408728092	16	2965	99.47648751581322	2307
2328	400372798	15	2964	225.84921740253176	2307
2328	352625360	17	99	8354.078780045285	2307
2328	408149751	17	2944	381.9803149977138	2307
2328	398168998	16	2982	643.8610745885138	2307
2329	202016000	48	2982	1650.4372018785557	2307
2329	233510309	27	2982	2350.3181030301143	2307
2329	384562649	30	2973	1629.031534565681	2307
2329	399739095	23	2964	2045.954119714392	2307
2329	1488252258	40	2958	1167.3756565243577	2307
2329	313658291	63	99	2386.490439560414	2307
2329	352924819	19	2989	7365.777330328256	2307
2329	398561491	46	2982	3809.562622658031	2307
2329	1488284536	75	99	4586.528834645115	2307
2329	1950615149	72	2977	1474.8709517560926	2307
2329	1488261455	47	2964	403.63531022831575	2307
2329	1678101214	50	2982	3259.285490022926	2307
2329	353207615	30	2975	1411.2726406895663	2307
2329	397508364	33	2982	3272.7774911309	2307
2329	1305220275	38	2973	1126.6663314272912	2307
2329	1345886499	42	2982	4402.3251507856585	2307
2329	1488256349	53	2983	273.22769186093905	2307
2329	401869189	23	2982	6994.245175936428	2307
2329	1488248630	73	2982	6694.104112372536	2307
2329	1488254148	39	2944	1171.6784945777058	2307
2329	378181857	51	2956	703.5771421251643	2307
2329	1488153600	72	2964	3657.623733952717	2307
2329	372285665	39	2973	2955.718303285167	2307
2329	1488245069	62	2944	1847.798799749512	2307
2329	237788461	59	2982	1205.2578344541027	2307
2329	1597505181	53	2983	726.2053476121865	2307
2329	291346353	46	2981	1205.921873866375	2307
2329	5371201	62	2982	3681.461597935234	2307
2329	343426178	54	2964	731.5525804713212	2307
2329	318763767	39	2954	2833.8598675315066	2307
2329	406162269	41	2964	1874.6671077413644	2307
2329	343949454	52	2944	1188.2988097709479	2307
2329	1488248075	66	2982	2327.6334256578452	2307
2329	1488271599	53	2964	1328.9263970251504	2307
2329	1488117102	44	2964	790.0171105406434	2307
2329	394023393	38	2954	6398.158278117495	2307
2329	385627723	24	2966	1049.5769410855173	2307
2329	1688692379	59	2982	910.909182680423	2307
2329	358422823	53	2982	2033.0462587295651	2307
2329	325353375	26	2954	2909.656427447833	2307
2329	1488262352	73	2964	4301.788584383941	2307
2329	103134372	65	2956	475.37326606086106	2307
2329	71182328	69	2977	315.2597564914135	2307
2329	1696254064	51	2964	847.8666351784495	2307
2329	1690594496	37	2980	340.0790364019594	2307
2329	183780567	38	2921	2716.4227443625173	2307
2329	392498967	50	2937	949.009816433589	2307
2329	1632636051	55	2982	1989.725620324403	2307
2329	218701483	32	2973	1910.0621411679112	2307
